,freq,bf_MUT1,bf_S1,bf_S2,bf_S3
301,1719.58964,-0.004769870000000065,-0.09269357999999994,0.0469827599999999,-0.011689339999999993
302,1724.47484,-0.004114949999999951,-0.05512132999999997,0.06714087000000002,-0.011819720000000089
303,1729.36004,-0.004447819999999991,-0.06925584000000007,0.04678301000000018,-0.014824299999999901
304,1734.24524,-0.0045802100000000845,-0.08330699000000008,0.03115329,-0.021208930000000015
305,1739.13043,-0.004773230000000073,-0.11502266999999988,0.0002224800000001359,-0.021320149999999982
306,1744.01563,-0.00484867000000011,-0.11510112000000006,-0.0004221799999999387,-0.021471259999999992
307,1748.90083,-0.0050537700000001795,-0.11592479999999994,-0.0008637700000000414,-0.021438059999999926
308,1753.78603,-0.005281110000000089,-0.11674284000000013,-0.0010594900000000518,-0.02125284000000005
309,1758.67123,-0.005423170000000033,-0.11695824999999993,-0.0011375300000000532,-0.02129464999999997
310,1763.55642,-0.005313490000000032,-0.11611160999999992,-0.0005797599999999292,-0.02151973000000007
311,1768.44162,-0.005061479999999952,-0.12199275999999992,-0.00014582999999990243,-0.02092445999999981
312,1773.32682,-0.005328959999999938,-0.12372975000000008,-0.00048259000000006047,-0.020844399999999874
313,1778.21202,-0.005261210000000016,-0.12417736999999995,-0.0006154200000001442,-0.020795640000000004
314,1783.09722,-0.005267379999999822,-0.12549546999999994,-0.0010239100000000168,-0.020715660000000025
315,1787.98241,-0.005448119999999834,-0.12886825000000002,-0.0015603699999999776,-0.02083161000000011
316,1792.86761,-0.005668339999999938,-0.14132018000000013,-0.002759420000000068,-0.020667619999999998
317,1797.75281,-0.005730849999999954,-0.1063523500000001,-0.00014927000000009016,-0.022559809999999958
318,1802.63801,-0.005592119999999978,-0.12365428,-0.000181390000000059,-0.020756109999999994
319,1807.5232,-0.005958919999999868,-0.12770095999999986,-0.0012083599999999084,-0.020579810000000087
320,1812.4084,-0.006132660000000012,-0.12759876000000014,-0.0017145899999999603,-0.02042111000000002
321,1817.2936,-0.006121910000000064,-0.12845751000000005,-0.0018871799999999883,-0.02029795999999995
322,1822.1788,-0.0060547899999998656,-0.12950814,-0.0018228099999999525,-0.02013982999999997
323,1827.064,-0.005655269999999879,-0.13286374000000012,-0.0017846100000000753,-0.020001989999999914
324,1831.94919,-0.005617020000000084,-0.1361055,-0.0016845500000000069,-0.019893600000000067
325,1836.83439,-0.005592210000000097,-0.13759647000000008,-0.0019510300000000758,-0.019991760000000136
326,1841.71959,-0.00566643,-0.1393795899999999,-0.0024341699999999022,-0.019741160000000146
327,1846.60479,-0.0057822800000000285,-0.13869690999999995,-0.0031164900000000273,-0.019573199999999957
328,1851.48999,-0.005785499999999999,-0.13982973999999992,-0.0035051400000001287,-0.01953362000000003
329,1856.37518,-0.005857719999999844,-0.1419445399999999,-0.0040900200000000275,-0.01952139999999991
330,1861.26038,-0.005689630000000001,-0.14526919000000005,-0.004495389999999988,-0.018957649999999937
331,1866.14558,-0.005621920000000058,-0.15719897000000005,-0.014329249999999849,-0.015585769999999943
332,1871.03078,-0.0047756199999999804,-0.1823058099999999,0.00206890000000004,-0.001658369999999909
333,1875.91597,-0.0054907399999999384,-0.20264015000000013,-0.0001972599999999769,-0.0003090400000000937
334,1880.80117,-0.005619900000000122,-0.20889442000000003,-0.0012020399999999043,8.315000000003181e-05
335,1885.68637,-0.005776279999999856,-0.21018757999999993,-0.0019573800000001196,-0.00015670999999994883
336,1890.57157,-0.005813249999999881,-0.21008019,-0.0024984800000000806,-0.00044303999999995014
337,1895.45677,-0.005709919999999924,-0.21119768000000017,-0.002739419999999937,-0.00036162000000006245
338,1900.34196,-0.0057428299999999766,-0.21324575,-0.002904649999999842,-0.0001364299999999652
339,1905.22716,-0.005717919999999932,-0.21545744999999994,-0.003092099999999931,-0.0001766900000002014
340,1910.11236,-0.005869789999999986,-0.21694262999999991,-0.0038378599999999707,-0.00046685000000001864
341,1914.99756,-0.005948419999999954,-0.22112588,-0.006069909999999901,-0.0006615400000000715
342,1919.88276,-0.01911131999999993,-0.24714139000000013,-0.000551580000000218,-0.007378050000000025
343,1924.76795,-0.0055380700000000616,-0.27580951,-2.1860000000151203e-05,-0.001995890000000111
344,1929.65315,-0.005671470000000012,-0.28146157000000005,-0.002428890000000017,-0.0011879799999998664
345,1934.53835,-0.005457130000000143,-0.28358587999999996,-0.003109310000000143,-0.000882700000000014
346,1939.42355,-0.0054532700000000656,-0.2854229400000001,-0.0033990299999999696,-0.001029860000000049
347,1944.30874,-0.005424850000000037,-0.28654800999999996,-0.003222000000000058,-0.0014931900000001441
348,1949.19394,-0.005276959999999997,-0.28641319,-0.003121649999999976,-0.0014907200000000564
349,1954.07914,-0.005284059999999924,-0.2865757200000001,-0.003348099999999965,-0.0011628599999999878
350,1958.96434,-0.0051715800000000645,-0.28584601,-0.0037882599999998767,-0.00115255000000003
351,1963.84954,-0.005056729999999954,-0.2848632200000001,-0.004299739999999996,-0.0012826799999998695
352,1968.73473,-0.004938520000000057,-0.2849976300000001,-0.004728699999999808,-0.0016402399999999595
353,1973.61993,-0.004979039999999824,-0.2853319700000001,-0.0048689299999999935,-0.0017263100000000087
354,1978.50513,-0.005172420000000066,-0.28555891,-0.004569999999999963,-0.0014355799999998808
355,1983.39033,-0.005238470000000106,-0.28591447000000003,-0.004299400000000064,-0.001543920000000032
356,1988.27553,-0.005407460000000031,-0.28535296,-0.004171099999999983,-0.0014697900000000264
357,1993.16072,-0.005498390000000075,-0.28468101999999984,-0.004317540000000175,-0.0014395699999998346
358,1998.04592,-0.00554275999999998,-0.28292681,-0.0047533099999998996,-0.002613700000000163
