,freqs,Vertikal,Horizontal,Ref
368,1.8452101179728928,-57.368589184916026,-65.9590179985592,-57.657668338217775
369,1.8502106873982935,-57.64769873926062,-65.92475301640505,-58.33592403355743
370,1.8552112568236943,-57.1751474175249,-61.66482223914617,-66.32636984666566
371,1.8602118262490952,-59.98101391874728,-70.70539015142144,-65.87075711984052
372,1.865212395674496,-60.4300309019237,-70.29197050997857,-59.852993146986115
373,1.8702129650998967,-57.331533172093295,-60.504301663284906,-59.570600378069116
374,1.8752135345252976,-59.999519230219825,-68.98626154129647,-59.26891150172957
375,1.8802141039506983,-60.388863331918884,-64.23103029412898,-59.042729632018194
376,1.885214673376099,-60.382078698272714,-62.40658638533595,-61.20883479212863
377,1.8902152428015,-58.16648192316353,-62.31681669712791,-61.19968535265339
378,1.8952158122269007,-58.24736877680398,-62.33067284899847,-59.88000388634839
379,1.9002163816523014,-57.648856654898566,-62.89157256131336,-60.84628605559283
380,1.9052169510777024,-57.775779586848614,-64.35999065650749,-62.75271789997349
381,1.9102175205031031,-58.04874726452368,-62.12931893988383,-60.85215978874213
382,1.9152180899285038,-58.712294940100385,-72.20964805540052,-65.30905462196893
383,1.9202186593539046,-59.835889595565774,-62.312427109898266,-65.06358800639539
384,1.9252192287793055,-60.49120411343175,-60.90989688004321,-61.494956656476695
385,1.9302197982047062,-57.92984877864106,-63.53560422829828,-64.89420929616062
386,1.935220367630107,-58.228043402370915,-63.11280766880138,-58.84997410050322
387,1.940220937055508,-60.57929719076842,-65.181286870431,-60.990926182907465
388,1.9452215064809086,-58.6710089540757,-61.63195414238012,-60.650365368193405
389,1.9502220759063094,-58.42463443967805,-62.96837662237814,-58.95860523276995
390,1.9552226453317103,-58.98747087373371,-63.85639394159101,-57.814528908584755
391,1.960223214757111,-59.256736248215525,-60.68612173077988,-61.42597372113177
392,1.9652237841825118,-59.363346849910755,-61.156877374764306,-60.73596672460382
393,1.9702243536079127,-58.184406386728526,-67.67653132633025,-60.53673490175576
394,1.9752249230333134,-58.01036965565509,-68.04617769545817,-60.26371017790179
395,1.9802254924587142,-59.01258609309939,-68.39805751022185,-58.38440018260592
396,1.985226061884115,-58.25272148880187,-63.43001967930353,-62.1535578282535
397,1.9902266313095158,-60.19983774276292,-66.91608502553248,-63.527609892979285
398,1.9952272007349166,-60.01042166794589,-65.81478407177774,-59.47816123436196
399,2.0002277701603175,-59.58692127614698,-61.63706460408889,-61.10471415685861
400,2.005228339585718,-58.122135301489294,-63.97694440407712,-62.38575862815346
401,2.010228909011119,-58.530321870656394,-63.96649177024262,-61.747315560369536
402,2.01522947843652,-57.853404554276906,-61.858747805881116,-60.12571679502412
403,2.0202300478619204,-58.04383741373385,-63.38311781294435,-62.02451835549595
404,2.0252306172873213,-58.57887258494746,-60.49812097013223,-57.30151659384208
405,2.0302311867127223,-58.527571296929466,-61.24618387982376,-59.744930589132906
406,2.035231756138123,-57.82092833686744,-62.4630274813104,-62.248574427567156
407,2.0402323255635237,-59.74314309452437,-64.40043034289441,-58.107306851463676
408,2.0452328949889247,-58.66948574722703,-60.43014703017623,-60.04491361063266
409,2.050233464414325,-57.6356681878529,-61.91315475826019,-60.64975786628281
410,2.055234033839726,-58.36610280544767,-65.19349381048596,-60.87916353576928
411,2.060234603265127,-61.26707529805783,-64.64092817396804,-64.37708786197918
412,2.0652351726905276,-62.40523636031099,-63.893736068353284,-61.022525964593996
413,2.0702357421159285,-59.693377369172616,-65.16256129783585,-59.72912266565722
414,2.0752363115413295,-57.59009391275258,-62.855094776523245,-61.50671320294789
415,2.08023688096673,-59.202825084673954,-67.08508639551266,-60.42676681880672
416,2.085237450392131,-61.795702443316415,-62.0269956635304,-60.70701382757019
417,2.0902380198175314,-57.06659128538866,-63.970563944135236,-59.78269537363053
418,2.0952385892429324,-58.822116136242826,-66.12348720427002,-65.59614519973162
419,2.1002391586683333,-62.39742364638896,-65.79398782450718,-60.61157784979496
420,2.105239728093734,-58.66037290049999,-64.3296770394376,-61.310753239041176
421,2.1102402975191348,-61.44881310312943,-65.02145833021818,-62.766340159496764
422,2.1152408669445357,-59.93673825558226,-68.83073976202881,-62.01932322310604
423,2.1202414363699362,-58.37290607234298,-63.855442123570505,-58.1896580644313
424,2.125242005795337,-59.65454313976605,-64.72922886595437,-59.23953683022461
425,2.130242575220738,-58.81509340258256,-66.68492691657346,-59.08217761738375
426,2.1352431446461386,-58.2610742657603,-63.76162116012498,-62.22211571430374
427,2.1402437140715396,-59.83410396097335,-62.69521786490876,-61.21956251086569
428,2.1452442834969405,-58.041524812092746,-61.47277054353445,-66.37405002402816
429,2.150244852922341,-59.80101877593509,-63.32708204695649,-65.94679162618421
430,2.155245422347742,-59.21020880280867,-65.87264365399506,-65.6891922253779
431,2.160245991773143,-59.05671727522842,-61.69104614471097,-64.71636099177813
432,2.1652465611985434,-63.85096640932575,-66.31255180348366,-62.099566652415945
433,2.1702471306239444,-61.19669227603357,-64.70209474914819,-60.30971932423437
434,2.1752477000493453,-59.058746301030354,-62.88741229821723,-59.86754125560981
435,2.180248269474746,-60.51083872886273,-71.24470841998028,-60.35519071240564
436,2.1852488389001468,-59.01444546341675,-62.655394109939316,-62.88346607389843
437,2.1902494083255477,-58.339931603707065,-64.67694699523385,-62.40295181067012
438,2.195249977750948,-62.311531151801134,-73.46345737966912,-62.610606471414776
439,2.200250547176349,-60.31503611456146,-64.89330669196919,-59.292833836988386
440,2.20525111660175,-59.97569427400326,-64.82567605008319,-64.05938371121702
441,2.2102516860271506,-58.59510824200771,-62.71365197194864,-58.01784862567382
442,2.2152522554525516,-63.22483086995839,-60.04119439484814,-60.89216249852684
443,2.2202528248779525,-60.28203514180302,-63.69663861515563,-60.93809303014763
444,2.225253394303353,-60.37803440347081,-62.79240112264016,-63.11133199240576
445,2.230253963728754,-58.23956211366924,-61.90368329862827,-61.5173246440116
446,2.2352545331541545,-58.65181357277728,-61.220981959892626,-64.48227912866406
447,2.2402551025795554,-59.977029329417995,-65.3298045510632,-58.05898237306718
448,2.2452556720049563,-58.16253569460676,-64.50887377709262,-58.55035920657271
449,2.250256241430357,-58.39972730282416,-61.83613803306709,-62.8735578726436
450,2.255256810855758,-57.498028684745314,-65.6675516717578,-61.45348996384027
451,2.2602573802811587,-59.358913847802114,-61.72520317449624,-62.7849046661164
452,2.2652579497065592,-62.14947595079505,-61.769180614211024,-60.45019576846915
453,2.27025851913196,-57.74943352113124,-61.384790647077104,-58.876795793783465
454,2.275259088557361,-59.709445642046845,-65.45930843703182,-59.145282949692344
455,2.2802596579827616,-60.18999166428528,-70.46008418226572,-59.855429829796236
456,2.2852602274081626,-60.733610840750494,-66.79507411601733,-61.7043344851346
457,2.2902607968335635,-59.06500274807498,-62.94472871037539,-61.44937428682291
458,2.295261366258964,-61.266295166121346,-64.45663802578059,-62.49235203944587
459,2.300261935684365,-58.38020666653591,-63.62023206780566,-62.883682239955235
460,2.305262505109766,-57.631026519889645,-62.87440237469219,-62.86009398011057
461,2.3102630745351664,-58.16141334045747,-71.59081907992305,-65.30323218244345
462,2.3152636439605674,-61.599896070057085,-68.57174372061246,-59.99516817465298
463,2.3202642133859683,-58.8385853146967,-63.449363697897596,-61.31387075496983
464,2.325264782811369,-59.774620690390286,-74.38187635634415,-58.372818584416315
465,2.33026535223677,-58.008598656681265,-64.02831580021716,-60.255476691605054
466,2.3352659216621707,-60.23303946803763,-62.62237625952978,-60.65893195329156
467,2.3402664910875712,-59.730452183161745,-60.928040396491355,-59.496636018748276
468,2.345267060512972,-61.606060153582135,-62.376418440706125,-59.84517504972949
469,2.350267629938373,-59.73206084244126,-63.57422013334564,-59.86922662323758
470,2.3552681993637736,-59.45940232233744,-61.971937158110116,-59.417512925815174
471,2.3602687687891746,-61.290604572951615,-62.787977996314126,-63.81024722261514
472,2.365269338214575,-59.13492671670471,-65.06333112661521,-61.58345527901372
473,2.370269907639976,-59.255073084717644,-65.86239678656955,-60.410496019935415
474,2.375270477065377,-58.2804976723657,-60.48914616913691,-62.116196742750944
475,2.3802710464907775,-58.706450419815596,-62.0695073941682,-61.10630830474128
476,2.3852716159161784,-59.31903594346437,-66.40389999087135,-63.43003909032839
477,2.3902721853415794,-60.33373871767009,-64.72549902306388,-64.02369600010329
478,2.39527275476698,-57.372405268370386,-64.5406623044492,-60.93086119951879
479,2.400273324192381,-59.73174509869665,-67.1552206614494,-62.367947942339626
480,2.4052738936177818,-61.61812913807037,-62.47965768327254,-60.489898698239585
481,2.4102744630431823,-60.454282144971344,-65.68444199004013,-63.67700275960715
482,2.415275032468583,-59.08520239046452,-66.32742483544182,-61.34254409790209
483,2.420275601893984,-59.355693558359626,-62.68769718239654,-61.881134943473015
484,2.4252761713193847,-62.72111961642586,-63.015054089168025,-60.33906459007127
485,2.4302767407447856,-59.65991199444676,-63.24558119191529,-63.99536602846364
486,2.4352773101701866,-59.36825354453157,-64.3153813551348,-61.923224778067556
487,2.440277879595587,-58.49958417619813,-67.03186256122778,-60.907592076647035
488,2.445278449020988,-57.99436911620025,-66.257278633877,-59.62861228905153
489,2.450279018446389,-58.835503915313375,-62.14318643760926,-61.778445913729996
490,2.4552795878717895,-59.61475900211127,-61.92952807187426,-63.0511152498336
491,2.4602801572971904,-60.811799016019535,-64.2399278042908,-61.904623497493716
492,2.4652807267225914,-60.47152402502299,-66.90284377088577,-62.02779849609816
493,2.470281296147992,-60.20775469803019,-62.70956963734312,-66.77135359776112
494,2.475281865573393,-60.46466534061622,-67.97657458733403,-60.58280845883988
495,2.4802824349987938,-61.23908350048175,-67.39292406847667,-59.53403870833614
496,2.4852830044241943,-60.54209045663596,-64.45735682863346,-60.15143177936618
497,2.490283573849595,-60.906690775990725,-69.94355380894201,-62.1045940665416
498,2.4952841432749957,-60.066583736620345,-64.77106402398502,-62.367785479684386
499,2.5002847127003966,-59.73945991105472,-70.31318505456767,-60.10822905675618
500,2.5052852821257976,-59.75157079326749,-63.97686284106428,-60.42664892749915
501,2.510285851551198,-59.37726796129336,-65.41297237628123,-62.894799260127755
502,2.515286420976599,-59.12606145269156,-62.967738691944675,-63.45312278173411
503,2.520286990402,-58.99304736333494,-62.9884383443601,-63.23334093317594
504,2.5252875598274005,-62.011508247202954,-66.63858015978369,-61.32327331066334
505,2.5302881292528014,-59.777151849253286,-65.79088429271171,-63.793283132782086
506,2.5352886986782024,-59.40698917974122,-64.09841453115195,-61.39373243344287
507,2.540289268103603,-60.7918599873723,-66.94314643773079,-59.56524863941472
508,2.545289837529004,-58.03886095261011,-66.15892137065609,-61.368349839420226
509,2.550290406954405,-59.133397311111075,-66.08077336101965,-62.98385338243109
510,2.5552909763798053,-59.28643000250822,-67.94081423134404,-61.95106160326862
511,2.5602915458052062,-58.14195307463049,-64.93538935181357,-61.56794806100447
512,2.565292115230607,-58.84181048390472,-66.25060157546598,-61.78211256941721
513,2.5702926846560077,-58.987953539779014,-66.60251955375867,-59.958700575106214
514,2.5752932540814086,-62.09089567422151,-63.5689643300867,-61.60520874667853
515,2.5802938235068096,-59.116783648951596,-63.18467481837291,-60.58212538475676
516,2.58529439293221,-63.005685488233105,-64.33597080697564,-62.18868938418262
517,2.590294962357611,-59.672761998630925,-66.84202407944758,-61.24643717130744
518,2.595295531783012,-61.454232153561534,-62.78082960139477,-65.22091988437991
519,2.6002961012084125,-60.56514532503709,-65.76870116992048,-62.38927139092446
520,2.6052966706338134,-61.42307955264671,-61.75230892154726,-62.60457026559181
521,2.6102972400592144,-58.735144629874284,-63.72333016554747,-64.09295231215877
522,2.615297809484615,-60.90712038747693,-67.46665768107188,-62.192762789868524
523,2.620298378910016,-59.11599289800078,-66.62600416986409,-60.52735828475316
524,2.6252989483354168,-59.061530828660864,-66.44168407348927,-59.77698579138385
525,2.6302995177608173,-58.270379635338415,-63.301889884457,-64.24668112817803
526,2.635300087186218,-60.58805222442249,-66.37219401747258,-68.69852591073294
527,2.6403006566116187,-58.58385412225261,-69.98086561044056,-63.00179848876744
528,2.6453012260370197,-64.8014540102165,-63.647955833818,-62.96820951187751
529,2.6503017954624206,-62.20603947734059,-64.8199709684154,-61.721677398632686
530,2.655302364887821,-60.61640470137286,-64.70671097325837,-63.922438246388246
531,2.660302934313222,-61.12680045650853,-65.65862442928321,-64.72494134908226
532,2.665303503738623,-58.61341032786166,-72.64204559865516,-61.129547607905124
533,2.6703040731640235,-60.45453343978921,-65.47327335682203,-62.87568602792565
534,2.6753046425894245,-59.16417345924316,-64.4635553506602,-62.91025772455792
535,2.6803052120148254,-62.52267002731931,-63.1048469778782,-63.27925729426913
536,2.685305781440226,-59.978490589604725,-67.8540011892356,-60.97848423978525
537,2.690306350865627,-59.320743496807644,-62.18567854681787,-60.39352989093585
538,2.695306920291028,-60.77021749114007,-64.5988351619084,-61.713472284599874
539,2.7003074897164283,-59.840333874564216,-63.46139049038647,-68.40273421488979
540,2.7053080591418293,-59.4908182666377,-63.22484571386728,-60.161686299289336
541,2.71030862856723,-61.65933467688046,-65.28980281289309,-61.855602648091846
542,2.7153091979926307,-65.05548061517113,-67.21888383262906,-59.98169910295309
543,2.7203097674180317,-60.47955111269586,-67.7396335389893,-62.880121317390554
544,2.7253103368434326,-60.26211625342511,-61.510598154939686,-61.37185530292701
545,2.730310906268833,-59.29141347790981,-62.23474079413488,-62.64555639176206
546,2.735311475694234,-61.619905444699164,-67.44195961891994,-62.54705740124072
547,2.740312045119635,-62.55905047103241,-62.6041398510565,-65.38050477166033
548,2.7453126145450355,-61.69146300939648,-63.92273606047639,-63.40299120275798
549,2.7503131839704364,-60.44447724668872,-72.62090071747217,-63.58699082662113
550,2.7553137533958374,-59.041242925590616,-66.77992540622286,-63.78995554432693
551,2.760314322821238,-60.568713359038966,-68.9894448316585,-61.65063440365735
552,2.765314892246639,-60.297203920872946,-64.62354057609083,-61.63541059809775
553,2.7703154616720393,-60.409236176430284,-63.497385089176234,-62.0943566242118
554,2.7753160310974403,-60.62839164047327,-71.70725264030388,-61.51396645796454
555,2.7803166005228412,-61.13432261382046,-67.23507445084373,-61.283826648671756
556,2.7853171699482417,-59.78031563594346,-63.336395791745694,-60.62866205102674
557,2.7903177393736427,-60.556224395324264,-69.17015740002186,-60.86225697579649
558,2.7953183087990436,-60.8010873430829,-62.688565183770265,-62.04020365685423
559,2.800318878224444,-60.33160049504923,-64.86317846832259,-62.43680141059053
560,2.805319447649845,-61.08162516365579,-67.4400328959912,-64.96583630822167
561,2.810320017075246,-60.930852411555854,-66.06845452385636,-61.55410542033585
562,2.8153205865006465,-60.52601731302766,-65.9784514170012,-68.4161846559758
563,2.8203211559260475,-60.42775854074957,-64.77823782323546,-63.04201298699545
564,2.8253217253514484,-59.00453397563389,-67.3159643669709,-60.91268359398373
565,2.830322294776849,-59.09980128692517,-63.58664050390617,-66.84009043613435
566,2.83532286420225,-62.131156858087564,-65.33217143663077,-61.776201510083084
567,2.840323433627651,-60.92010925845407,-70.74248109606744,-62.02703156727347
568,2.8453240030530513,-60.40468624772779,-67.55504453526926,-60.97574304055139
569,2.8503245724784523,-59.44748045999284,-65.40559322527497,-62.77587606411993
570,2.8553251419038532,-61.564901842844144,-69.04036678377597,-64.44593542844063
571,2.8603257113292537,-61.48946887286708,-65.50226114508882,-60.40521546847552
572,2.8653262807546547,-58.891993766854014,-63.62784377066839,-64.19602798778014
573,2.8703268501800556,-61.27335957016032,-69.95315821367713,-62.394010013165044
574,2.875327419605456,-59.34565140117365,-61.72548715729089,-61.238468187921484
575,2.880327989030857,-60.749647876451135,-65.16818706353497,-60.81928049560494
576,2.885328558456258,-61.54787971729401,-62.1880007721186,-63.00491707312098
577,2.8903291278816585,-60.16262443753894,-65.31035791881433,-61.47772853612901
578,2.8953296973070595,-61.47536735922249,-65.64374580302285,-67.64619414021462
579,2.90033026673246,-60.61761056047389,-71.4939568176611,-62.3507419806872
580,2.905330836157861,-63.35528486166233,-67.27927692048442,-63.7374413547386
581,2.910331405583262,-58.535802301741356,-66.03602299344664,-64.72539683028742
582,2.9153319750086624,-60.50259112788297,-63.99444428433866,-60.67645332199579
583,2.9203325444340633,-61.415552041527725,-64.70644555295286,-61.77085282408835
584,2.9253331138594643,-59.95008395443356,-64.46804542859807,-62.74247618018908
585,2.9303336832848648,-60.631299327292254,-65.76306531094284,-64.19711570122003
586,2.9353342527102657,-59.47331615473477,-65.61807094419201,-60.84896012578642
587,2.9403348221356667,-59.75456300460368,-63.93326847567555,-62.46577133518082
588,2.945335391561067,-61.67467385762362,-65.37007476959555,-60.91840895338744
589,2.950335960986468,-65.72799948769364,-66.33143642943236,-62.6180349944773
590,2.955336530411869,-63.00235255816887,-64.58630137651231,-66.18656404305216
591,2.9603370998372696,-63.07667230275989,-64.87236283924344,-59.81058215124497
592,2.9653376692626705,-61.761157688299434,-70.41744667056307,-60.199806326234864
593,2.9703382386880715,-61.702543391167325,-70.33691628727996,-64.23651005673983
594,2.975338808113472,-60.6621190297723,-67.73322261369924,-59.60541699375306
595,2.980339377538873,-59.80764866252534,-65.6082401943918,-62.185305476700286
596,2.985339946964274,-62.34400552906072,-74.96912317255818,-61.35731489604118
597,2.9903405163896744,-59.78091070052179,-61.841127678745586,-61.48222923584771
598,2.9953410858150753,-60.58176079293143,-64.25854275480144,-64.90676286323742
599,3.0003416552404762,-63.61554718171428,-66.52817886238319,-61.86230718819801
600,3.0053422246658767,-60.04886554036628,-67.21526704718553,-61.66160090567474
601,3.0103427940912777,-61.03523485529507,-65.21968258813429,-61.19228137015447
602,3.0153433635166786,-60.43127911832101,-63.74945456053982,-60.658614491112175
603,3.020343932942079,-60.74975669295252,-65.62950972192405,-64.05775578493989
604,3.02534450236748,-60.857305495929864,-68.77458475398565,-59.49042622494652
605,3.030345071792881,-58.917906125446294,-63.80349704158234,-63.33608401971329
606,3.0353456412182815,-59.959845976961326,-64.21470220180554,-64.7990182850636
607,3.0403462106436825,-61.25260733093136,-67.47583628373269,-61.89938217902964
608,3.045346780069083,-60.29387375244401,-63.992319859820846,-66.9737516450663
609,3.050347349494484,-60.569799393316686,-65.90874017579222,-61.41989092994472
610,3.055347918919885,-62.427953351846064,-66.53066847862381,-66.45521491190839
611,3.0603484883452854,-60.46254688634043,-63.17219699144397,-60.820136234973496
612,3.0653490577706863,-60.82446715269508,-66.95185431782707,-60.50650071188311
613,3.0703496271960873,-61.67180949811892,-67.74754893612081,-61.67482082497579
614,3.075350196621488,-60.51620754246606,-68.50233323351824,-63.937285689784446
615,3.0803507660468887,-60.37722191278084,-67.27955419342175,-61.949355357921235
616,3.0853513354722897,-61.85139594656114,-68.30432649461764,-60.99081952422161
617,3.09035190489769,-59.97765830208411,-63.71270029233245,-62.05865816508822
618,3.095352474323091,-62.21256590569267,-65.67508686611174,-61.187800813246476
619,3.100353043748492,-63.01032822786058,-66.13408140722876,-63.06129841265111
620,3.1053536131738926,-61.04611300681129,-64.32227305187344,-65.9945435463756
621,3.1103541825992935,-60.86531483833659,-65.49135081709095,-63.55730609194787
622,3.1153547520246945,-60.19088802063251,-64.276748990725,-64.42881509970829
623,3.120355321450095,-60.7713177128817,-63.31608314699836,-63.43029490778788
624,3.125355890875496,-62.074715520841295,-65.21248291375456,-61.036825411425816
625,3.130356460300897,-60.38807464427652,-66.139259584327,-62.498482128329755
626,3.1353570297262974,-58.934667607244876,-65.50623390493956,-60.38907246568626
627,3.1403575991516983,-60.5813888458966,-65.60949874903469,-65.7610838041465
628,3.1453581685770993,-60.55721875872531,-65.42585273279778,-63.1627221453096
629,3.1503587380024998,-61.852018760172776,-64.70582708534481,-64.5463928133636
630,3.1553593074279007,-61.23633807558253,-67.01510839919932,-63.353188781362775
631,3.1603598768533017,-59.15431649659275,-63.87982441601069,-65.74091059741042
632,3.165360446278702,-61.03039911717528,-66.68452748235143,-64.97187044348945
633,3.170361015704103,-60.233347519424086,-66.55674060664214,-63.08159398909706
634,3.1753615851295036,-60.83511381521312,-69.0530032902573,-62.16862162814374
635,3.1803621545549046,-60.52327118949155,-70.78464241723971,-61.291621023813136
636,3.1853627239803055,-61.58536272414799,-65.98904437989535,-60.15957424415153
637,3.190363293405706,-59.210329535344485,-65.3229112804656,-62.25979685692168
638,3.195363862831107,-61.00948477406342,-68.65768658619943,-60.07714675067188
639,3.200364432256508,-60.626608061135514,-65.79754652071992,-63.09789316239923
640,3.2053650016819084,-60.99712638216764,-66.57756499202935,-64.94226088720023
641,3.2103655711073094,-61.557862741767686,-66.19929688205913,-63.39149865771466
642,3.2153661405327103,-61.00628874240286,-68.68915150506018,-62.763542276894114
643,3.220366709958111,-61.45768808517402,-64.97414303097732,-62.22788795811853
644,3.2253672793835118,-61.46461223660296,-65.78877807029284,-66.30954359486009
645,3.2303678488089127,-60.61804848536948,-68.86276925645328,-67.26255881385694
646,3.235368418234313,-60.57317693046042,-66.20057991351662,-63.87279210426561
647,3.240368987659714,-61.895560023800925,-67.71332105808946,-63.09129036977136
648,3.245369557085115,-61.18034215391978,-68.95541813334806,-62.50942411572498
649,3.2503701265105156,-61.17451639778467,-66.55241835389218,-64.79918246916506
650,3.2553706959359165,-61.942672851717006,-66.31091606364846,-61.706576083668665
651,3.2603712653613175,-61.39113879320388,-68.47389160521936,-64.24944704475796
652,3.265371834786718,-60.60737922650124,-68.65034793509956,-62.08236398506888
653,3.270372404212119,-62.46343433460373,-65.57605791779234,-62.05596898410684
654,3.27537297363752,-59.54985635411396,-64.32014790853924,-61.99442607969894
655,3.2803735430629204,-62.45875973081533,-71.6306090725711,-62.24158898179829
656,3.2853741124883213,-62.991021121571464,-64.71474679532109,-65.49262668345536
657,3.2903746819137223,-60.85191328539662,-65.65366956182066,-66.46971759642345
658,3.295375251339123,-61.61098297173965,-64.93860821793507,-64.38081475390354
659,3.3003758207645237,-62.856631079721026,-69.45992902490082,-66.45341310392612
660,3.3053763901899242,-59.37697242993997,-68.51791011622126,-70.58514993752331
661,3.310376959615325,-61.91686409085277,-64.76131247403019,-64.48656012017697
662,3.315377529040726,-60.773903674269036,-69.47963022122386,-62.51811783728041
663,3.3203780984661266,-59.999761903750695,-65.16158624580554,-62.56921281542343
664,3.3253786678915276,-61.25573471092543,-65.04155434608703,-60.35494629352117
665,3.3303792373169285,-61.28553388538114,-70.82214407584976,-63.52933763319164
666,3.335379806742329,-61.2962638064598,-66.3132425588835,-61.500500354249674
667,3.34038037616773,-61.350599324822014,-66.18379507206649,-62.53933465993666
668,3.345380945593131,-62.382219359378894,-73.44494160401396,-64.86711063839029
669,3.3503815150185314,-62.44504178603414,-64.73125605163683,-63.88742394047905
670,3.3553820844439324,-61.00924840703861,-64.78370916822772,-65.5086708676396
671,3.3603826538693333,-65.18256263603301,-84.70199947549818,-67.58651246334773
672,3.365383223294734,-62.74653898238172,-63.69053882281375,-65.69574130592531
673,3.3703837927201348,-62.59706408807021,-67.78278680840279,-62.27548722543898
674,3.3753843621455357,-60.700159480340744,-66.76930183352096,-61.174057807599375
675,3.3803849315709362,-59.750657332347856,-73.69470868241953,-62.28571394655559
676,3.385385500996337,-61.83332068038282,-69.29023751787861,-62.160354053842426
677,3.390386070421738,-60.461312788242395,-65.5751672315601,-61.46316182263193
678,3.3953866398471386,-60.369537685299974,-67.80305228924229,-63.32557420988871
679,3.4003872092725396,-62.84433998430103,-65.43910786179242,-61.0821943678664
680,3.4053877786979405,-61.475874826166134,-65.97182746160793,-63.057404921124984
681,3.410388348123341,-61.72905862164804,-65.83629184291412,-65.57790662334119
682,3.415388917548742,-63.05290317528125,-67.90843592231585,-64.70348916711961
683,3.420389486974143,-63.661215221844756,-66.47673615603257,-61.47254854871349
684,3.4253900563995434,-62.01864096667441,-63.43925750105772,-65.84357849306657
685,3.4303906258249444,-61.61939192938277,-65.00840026039297,-61.85656467487888
686,3.4353911952503453,-61.72925322829907,-63.54798567289158,-61.97716924677317
687,3.440391764675746,-61.46220038999544,-66.16908607219003,-60.455098790765874
688,3.4453923341011468,-59.28032409650008,-64.22612881049564,-62.760098716462394
689,3.4503929035265473,-60.70552837046154,-65.30794367980401,-64.23856126704372
690,3.455393472951948,-59.247679811701694,-63.04400136537943,-63.15256875349631
691,3.460394042377349,-62.22454917257274,-68.53018894997071,-64.37690206887997
692,3.4653946118027497,-59.08583468673575,-66.17784933167432,-65.16200779247197
693,3.4703951812281506,-59.34503109173374,-77.80012731875475,-63.719059618779845
694,3.4753957506535516,-61.59739598855586,-68.67523313468996,-65.61305828463146
695,3.480396320078952,-62.13990964867719,-72.78877057237382,-64.79487000947087
696,3.485396889504353,-62.83610448317408,-65.28021820154046,-61.303219456476384
697,3.490397458929754,-61.852423104046395,-67.72381113283058,-61.903996349261696
698,3.4953980283551545,-64.47027313786293,-65.00454629767422,-61.143996801746994
699,3.5003985977805554,-68.52522809587683,-68.41335677867788,-61.29821922091662
700,3.5053991672059563,-61.334639572769305,-70.1383904037707,-60.88675146898409
701,3.510399736631357,-61.222151306935295,-65.75759128406435,-62.38777802469781
702,3.515400306056758,-60.306926051864586,-67.48731548916395,-64.35839885442834
703,3.5204008754821587,-60.19335430549744,-68.21134148606775,-64.35761619522368
704,3.5254014449075592,-60.88535964367412,-63.44472628759364,-68.05339451990234
705,3.53040201433296,-59.68065143163659,-68.00389473209815,-66.08709551069266
706,3.535402583758361,-60.92781578133834,-66.59165248007695,-68.53273940925729
707,3.5404031531837616,-61.97240078718046,-66.71778791829918,-63.53731284555734
708,3.5454037226091626,-59.71304182125307,-70.11263455077827,-61.98020525114138
709,3.5504042920345635,-61.16933285089168,-66.49332548446445,-63.789153132366266
710,3.555404861459964,-61.11101155166365,-67.4219019648085,-62.068048496896296
711,3.560405430885365,-61.885125834005166,-70.47412895148074,-61.445409412667445
712,3.565406000310766,-62.2024005808559,-70.61196236982158,-61.25500026911914
713,3.5704065697361664,-61.69288817336123,-68.41420218950165,-61.41499433155168
714,3.5754071391615674,-61.768463275171605,-67.35012983256522,-61.05498700950637
715,3.580407708586968,-61.28200742795303,-63.618329896279526,-62.009250540193534
716,3.585408278012369,-62.41245810474334,-70.56238252916344,-63.40170632660167
717,3.59040884743777,-62.74597286085652,-64.39287350202102,-62.196369742990136
718,3.5954094168631703,-62.3162135088242,-66.98774220150273,-64.33404982643876
719,3.6004099862885712,-61.89406278177763,-75.18193839661376,-63.831866640452304
720,3.605410555713972,-61.767819944769585,-65.76490072417141,-65.70914066114594
721,3.6104111251393727,-61.25523321998379,-68.5655215874911,-63.873950706179116
722,3.6154116945647736,-60.477232193213865,-64.79455866089967,-69.0395713260949
723,3.6204122639901746,-59.373401455916124,-66.81866313330973,-70.20254169789715
724,3.625412833415575,-58.89308890249498,-67.67755452881568,-67.37790278692238
725,3.630413402840976,-60.229909277685955,-70.93381084766979,-64.35072724741036
726,3.635413972266377,-59.446959299673495,-70.66345389279842,-62.82775000918374
727,3.6404145416917775,-59.50313436408665,-65.06868492604491,-62.05350555932636
728,3.6454151111171784,-59.51697340965205,-66.65054826753055,-60.91545504521509
729,3.6504156805425794,-59.93298420282109,-65.13867881045928,-60.942222574909984
730,3.65541624996798,-61.148048499435646,-65.78959167477001,-60.07966186225048
731,3.660416819393381,-65.27604347730414,-70.79358276433004,-60.27176666811756
732,3.6654173888187818,-62.19068430160305,-66.74242015318731,-60.72992805160892
733,3.6704179582441823,-62.53391238119539,-66.40573963317372,-61.67644708405188
734,3.675418527669583,-63.52925342131874,-70.98627425369669,-60.62565572635133
735,3.680419097094984,-59.81021446697004,-71.25150535127526,-63.609522583192515
736,3.6854196665203847,-59.51564785048702,-74.40281222887967,-68.70375451334183
737,3.6904202359457856,-59.60788026795953,-65.67715075291838,-67.82308689543676
738,3.6954208053711866,-57.591533922376854,-66.81851965027123,-63.47993761006772
739,3.700421374796587,-58.45226470963127,-67.12115265724603,-62.99768266294108
